id,Class,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation
5778,1,6605,160.1198316,53.84036395,0.941772606,6788,91.70467378,0.48113345,356.738,0.652204723,2.973973796
5779,1,6467,158.368329,53.24944535,0.941777059,6691,90.74161193,0.797214004,355.757,0.642104652,2.974084106
5780,1,6756,161.7214203,54.376023,0.941778955,6982,92.74700192,0.521296296,362.789,0.645046887,2.974131086
5781,1,5746,148.8717298,50.0553252,0.941779464,5897,85.53382035,0.562010955,331.932,0.65535594,2.974143694
5782,1,6261,155.5104125,52.28705489,0.941780388,6435,89.28467276,0.630640612,348.843,0.646537236,2.974166605
5783,1,5929,151.2190693,50.84417248,0.941780412,6121,86.88519587,0.485188216,344.447,0.627980996,2.974167185
5784,1,6125,153.5728991,51.63530988,0.94178108,6269,88.30963827,0.491494142,342.082,0.657741905,2.97418374
5785,1,5312,143.1653775,48.13596945,0.941781214,5416,82.24018763,0.501889645,316.328,0.66710264,2.974187061
5786,1,5889,150.257739,50.52051172,0.941781443,6029,86.59161437,0.650574459,337.622,0.649217087,2.974192736
5787,1,6056,152.899727,51.40682712,0.941786087,6242,87.81081188,0.539173789,342.361,0.649272723,2.974307802
5788,1,6243,154.5959936,51.97432155,0.94179258,6369,89.15623634,0.493595825,343.695,0.664135615,2.974468719
5789,1,5749,149.1026269,50.12704203,0.941793633,5889,85.55614614,0.46663961,331.616,0.65694834,2.974494822
5790,1,6635,159.6203066,53.66180908,0.94179629,6788,91.91269977,0.578314303,356.287,0.656826761,2.974560667
5791,1,6684,160.2845949,53.88499583,0.941796593,6818,92.25146675,0.590250795,356.205,0.661982155,2.974568198
5792,1,6522,158.1728352,53.17495188,0.941796832,6654,91.12666081,0.50636646,351.17,0.664593123,2.974574112
5793,1,5928,151.6583216,50.982336,0.941802834,6156,86.87786842,0.4875,339.998,0.644414545,2.974722885
5794,1,3572,117.4334846,39.47673931,0.941803983,3688,67.4389476,0.545426783,262.835,0.649762915,2.974751377
5795,0,7354,134.3173669,71.19383028,0.847971462,7530,96.76468164,0.647815363,335.125,0.822848412,1.886643356
5796,0,7721,137.5736283,72.88168893,0.848144491,7985,99.14979841,0.627009907,352.502,0.780836751,1.887629531
5797,1,4729,135.1827797,45.44291886,0.94180522,4848,77.59606824,0.518530702,299.133,0.664126064,2.974782058
5798,1,5427,144.970814,48.73318002,0.941805406,5608,83.12563389,0.521826923,321.785,0.658624822,2.974786664
5799,1,5560,146.6020976,49.28096154,0.941806839,5722,84.13805244,0.501171805,326.235,0.656483101,2.974822184
5800,1,6608,160.280617,53.87713917,0.941811112,6797,91.72549761,0.487207845,356.91,0.651872208,2.974928133
5801,1,5479,144.8170214,48.67839046,0.941813024,5605,83.52292778,0.629480699,321.337,0.666790947,2.97497555
5802,1,6324,156.3961123,52.57017298,0.941813893,6506,89.73275255,0.601827179,351.64,0.642695387,2.974997102
5803,1,6258,156.022803,52.44360368,0.94181638,6464,89.26327952,0.641846154,351.887,0.635095415,2.975058769
5804,1,6994,164.3688857,55.24848629,0.941817396,7217,94.36650558,0.478222222,377.877,0.615509236,2.975083965
5805,1,6121,154.0474005,51.77844134,0.941819101,6279,88.28079776,0.745735867,345.014,0.646187878,2.97512626
5806,1,6462,158.0972375,53.13913316,0.94182032,6646,90.70652644,0.598776872,355.394,0.642919554,2.9751565
5807,0,8398,142.8753128,75.63050011,0.848405934,8569,103.4053466,0.783687943,354.096,0.841673576,1.889122941
5808,1,6008,153.0886743,51.45429941,0.941823518,6190,87.46212429,0.76496053,348.463,0.621765249,2.975235812
5809,1,6327,155.3624077,52.21809768,0.941824485,6451,89.75403389,0.474501275,345.74,0.66513292,2.975259816
5810,1,6284,155.980245,52.42490215,0.941826439,6468,89.44851759,0.597792999,350.622,0.642344064,2.975308271
5811,1,6733,161.884789,54.40706017,0.941831635,6940,92.58899424,0.478331913,358.046,0.659995274,2.975437167
5812,0,8794,146.5440283,77.57146659,0.848410421,9016,105.8152567,0.64189781,371.531,0.800582721,1.88914861
5813,1,6382,157.1097685,52.802088,0.941831996,6529,90.14330133,0.634141494,350.34,0.65341216,2.975446133
5814,1,5966,151.8838209,51.04370642,0.941836751,6208,87.15587831,0.531066406,344.206,0.632785094,2.975564111
5815,1,5543,146.317385,49.17279275,0.941837232,5669,84.00932565,0.467526991,327.341,0.650060733,2.975576061
5816,1,5965,151.8909903,51.04443357,0.941840703,6115,87.14857362,0.784971707,337.216,0.659179916,2.975662176
5817,1,5749,148.3880217,49.86720676,0.941840752,5867,85.55614614,0.612638534,328.599,0.669067135,2.975663394
5818,1,5817,149.3015542,50.17400211,0.941841244,5946,86.06064392,0.776842949,328.44,0.677636578,2.975675608
5819,1,6424,156.9071052,52.72739943,0.941846952,6560,90.43943186,0.508428967,346.349,0.672957318,2.975817257
5820,1,5362,143.763664,48.31042251,0.941847514,5498,82.62633018,0.508728653,319.745,0.659066367,2.97583123
5821,1,4672,133.880735,44.98843659,0.941849969,4852,77.12700664,0.607858444,296.221,0.669084564,2.975892144
5822,1,6054,154.3362425,51.86099038,0.94185271,6278,87.79631088,0.747407407,342.417,0.64884602,2.975960184
5823,1,6533,159.1320119,53.47098072,0.941856101,6786,91.20347551,0.491203008,362.294,0.625461006,2.976044384
5824,1,5748,150.0769358,50.42709894,0.941859018,5968,85.54870486,0.529428019,334.976,0.643723315,2.976116789
5825,1,6495,158.0671863,53.11049405,0.941862167,6683,90.93784055,0.645369634,368.369,0.601482324,2.97619499
5826,1,4752,135.1358826,45.40457114,0.941864851,4896,77.78453777,0.486138107,302.815,0.651225695,2.976261624
5827,1,5387,144.8477589,48.66689194,0.941866801,5568,82.81872631,0.714456233,324.959,0.641061507,2.976310035
5828,1,5629,146.9575778,49.37527818,0.941867977,5777,84.6585223,0.509411765,330.495,0.647606689,2.976339238
5829,1,6330,156.3686221,52.53700099,0.941868501,6459,89.77531018,0.479545455,345.607,0.665960566,2.976352269
5830,1,5585,146.7151282,49.29227663,0.941871727,5780,84.32699958,0.503697691,326.897,0.656766771,2.976432378
5831,1,6850,162.783454,54.68713275,0.941879752,7032,93.38999348,0.471763085,364.72,0.647114717,2.97663172
5832,1,6363,156.6707035,52.63332325,0.941880276,6605,90.00901745,0.718983051,352.235,0.644476034,2.976644715
5833,1,5506,146.2565712,49.13319402,0.94188397,5705,83.72847146,0.46779949,328.2,0.642345843,2.976736484
5834,1,6248,155.4264052,52.20955043,0.941893476,6437,89.19193167,0.501364147,344.967,0.659774887,2.976972678
5835,1,6086,153.2439499,51.47636478,0.941893646,6219,88.02804024,0.481411169,341.323,0.656463681,2.97697692
5836,1,6462,158.4098937,53.21129782,0.941894469,6646,90.70652644,0.791717716,351.854,0.655921449,2.97699737
5837,1,5636,147.1289428,49.41925551,0.941900941,5739,84.71114492,0.476940002,325.007,0.670494807,2.97715822
5838,1,6511,158.7512644,53.32294201,0.941901265,6655,91.04978131,0.782478068,354.41,0.651396806,2.97716627
5839,1,6761,161.4093688,54.21364389,0.941905968,6896,92.7813158,0.477876732,358.775,0.66004942,2.977283157
5840,1,6262,155.125389,52.101065,0.941910419,6398,89.2918027,0.710299456,345.75,0.658261644,2.977393821
5841,1,6588,159.7524295,53.65498134,0.941910734,6734,91.58658265,0.474913495,355.447,0.655260137,2.977401641
5842,1,5980,151.3938012,50.84726972,0.94191157,6178,87.25807973,0.593253968,338.564,0.655585733,2.977422427
5843,1,6227,155.3033059,52.15938708,0.941913711,6423,89.0419151,0.658941799,354.087,0.624120956,2.977475669
5844,1,6853,162.7922889,54.67329144,0.941916576,7109,93.4104416,0.490937746,371.251,0.624820589,2.977546891
5845,1,6512,158.5752454,53.25661856,0.941917457,6745,91.05677303,0.496606421,359.871,0.6318741,2.977568792
5846,1,6277,155.1701797,52.11225635,0.941919271,6407,89.39868356,0.825921053,344.625,0.664153452,2.977613916
5847,1,5677,147.3057104,49.47069495,0.94192015,5794,85.01870909,0.804563492,325.331,0.674027882,2.97763576
5848,1,4676,133.5905036,44.86307537,0.941924278,4783,77.16001627,0.811242193,299.942,0.653145292,2.977738429
5849,1,6318,155.7704537,52.31160785,0.941924408,6455,89.69017473,0.488706683,346.145,0.662633457,2.977741655
5850,1,5775,149.3503349,50.15482533,0.941926189,5951,85.74939283,0.562865497,335.067,0.646395818,2.977785964
5851,1,6556,159.2931711,53.49362377,0.941926647,6696,91.36387938,0.56130137,352.69,0.662311837,2.97779735
5852,1,6271,156.0281485,52.39640397,0.941928393,6446,89.35594656,0.495809614,348.259,0.649743536,2.977840781
5853,1,7344,168.3938353,56.54868192,0.941929008,7597,96.69886874,0.508587258,379.983,0.639166784,2.977856064
5854,1,6408,157.2400994,52.80304388,0.941929187,6554,90.32673471,0.652878248,350.688,0.654772689,2.977860513
5855,1,5621,147.0149452,49.36701516,0.941934773,5844,84.59834207,0.612709832,341.319,0.606320874,2.977999475
5856,1,5661,148.1241456,49.73509992,0.941945314,5825,84.89881662,0.569517103,331.982,0.645466854,2.978261746
5857,1,5607,146.7278491,49.26592534,0.941946153,5750,84.49292353,0.473884381,328.322,0.653642754,2.978282617
5858,1,5317,144.2006399,48.41630104,0.941948819,5510,82.27888344,0.636613985,327.217,0.624029049,2.978348961
5859,1,6574,159.4693571,53.54284018,0.94194889,6711,91.48921667,0.465448881,357.616,0.645960083,2.97835073
5860,1,6778,161.3826435,54.18328763,0.941953198,6992,92.89788821,0.643074004,362.2,0.649253854,2.978457944
5861,1,6561,160.0542414,53.73725677,0.94195326,6801,91.39871253,0.50625,355.826,0.651185235,2.978459472
5862,1,4864,137.6336717,46.20522221,0.941964814,5024,78.69585215,0.463061691,305.597,0.654493379,2.978747101
5863,1,6912,163.4086877,54.8566997,0.941968074,7061,93.81168229,0.686054591,362.927,0.659439619,2.978828267
5864,1,6847,162.6740365,54.6075385,0.941973632,7015,93.36954087,0.736949736,363.854,0.649913988,2.978966658
5865,1,6658,160.2898917,53.80659217,0.941975011,6789,92.07186806,0.468609234,354.945,0.664097017,2.979000996
5866,1,4849,136.9780614,45.98077553,0.941976134,4966,78.57441411,0.775715886,301.364,0.670933234,2.979028949
5867,1,6246,155.0652651,52.05206335,0.941976644,6445,89.17765525,0.516027759,351.525,0.635183796,2.979041658
5868,1,6260,156.6486702,52.58307002,0.9419778,6488,89.27754225,0.743909685,350.183,0.641496187,2.979070452
5869,1,6275,155.672537,52.25474397,0.941979316,6436,89.38444016,0.64504523,352.086,0.636101004,2.979108213
5870,1,5418,144.7452687,48.58553674,0.941982372,5540,83.05667856,0.46892851,325.519,0.642534097,2.979184309
5871,1,5493,145.6695881,48.89465444,0.941985164,5645,83.62956905,0.774862463,323.966,0.657689026,2.979253862
5872,1,5018,139.1167373,46.69240243,0.941992228,5131,79.93194628,0.790485192,306.972,0.669180063,2.979429844
5873,1,5374,144.6467285,48.5480499,0.941993236,5544,82.71873617,0.470866556,326.396,0.633895795,2.979454969
5874,1,6346,156.45749,52.51132725,0.941995037,6454,89.88869868,0.829542484,342.524,0.679716665,2.979499819
5875,1,5872,151.0742222,50.70320832,0.94199822,6086,86.46654039,0.51726568,338.202,0.645124548,2.979579148
5876,1,6189,154.6512673,51.90250147,0.942001047,6328,88.76981211,0.465898826,346.552,0.647580149,2.979649592
5877,1,6665,159.9829294,53.69179015,0.942001203,6794,92.120256,0.473366477,355.325,0.663374065,2.979653481
5878,0,6664,128.3654647,67.8900306,0.848696113,6792,92.11334499,0.601987353,319.173,0.822039263,1.890785194
5879,0,6777,128.2711025,67.8350406,0.848720809,6942,92.89103506,0.745708627,328.864,0.787434938,1.890926892
5880,0,7300,133.6327848,70.61137087,0.848996445,7465,96.4087583,0.609857978,336.195,0.811615297,1.89251084
5881,1,6856,162.7631155,54.62277905,0.94200573,7002,93.43088525,0.537304075,360.605,0.662547752,2.979766286
5882,1,6330,156.3499913,52.46967547,0.942007734,6467,89.77531018,0.585894113,347.893,0.657237286,2.979816245
5883,1,6462,158.1676883,53.07928959,0.94200861,6609,90.70652644,0.515804598,349.036,0.666555585,2.979838079
5884,1,6164,153.8646397,51.63461383,0.942010049,6354,88.5903412,0.54947406,344.635,0.652159361,2.979873931
5885,1,4532,132.1017755,44.33028968,0.942012855,4662,75.96263303,0.6152593,295.187,0.653589867,2.979943882
5886,1,6029,152.920229,51.31595665,0.942014073,6216,87.61484586,0.450766355,348.115,0.625186618,2.979974242
5887,1,5009,139.9864392,46.97479466,0.94201643,5179,79.86023341,0.471568443,318.28,0.621358433,2.980033019
5888,1,6635,160.067048,53.71254212,0.942017849,6807,91.91269977,0.668850807,356.46,0.656189362,2.980068372
5889,1,6426,158.0461875,53.03427157,0.942018175,6617,90.45350913,0.465652174,350.191,0.658477022,2.980076521
5890,1,5379,143.6217261,48.19307406,0.942020404,5511,82.75720821,0.504407352,316.989,0.672702474,2.98013208
5891,1,6456,157.7584801,52.93634027,0.942021309,6634,90.66440592,0.64238806,356.171,0.639523157,2.980154641
5892,1,6067,153.2148901,51.41166583,0.942021446,6302,87.89052462,0.667510177,343.915,0.644587119,2.980158056
5893,0,5697,119.0974783,62.91962022,0.849055571,5827,85.16833735,0.692391833,298,0.806164288,1.892851194
5894,1,7021,164.8997973,55.33242637,0.942021751,7166,94.5484788,0.739130435,368.212,0.650748178,2.980165667
5895,1,6867,162.9449437,54.67593633,0.942022921,7099,93.50580706,0.752960526,366.838,0.641251328,2.980194847
5896,1,5176,141.6062657,47.51570738,0.94202309,5313,81.1805881,0.480862133,314.776,0.656448873,2.980199044
5897,1,6850,162.3962858,54.49105819,0.942024625,7040,93.38999348,0.520674977,370.414,0.627372749,2.980237331
5898,1,6161,154.2399255,51.74901425,0.942036698,6330,88.56878025,0.470161783,348.311,0.638155759,2.980538426
5899,1,6309,156.1506906,52.38985118,0.942037254,6512,89.62627008,0.647076923,351.135,0.643016549,2.980552284
5900,1,6069,153.2204253,51.40463877,0.942042098,6205,87.90501008,0.619412125,341.375,0.654430566,2.980673124
5901,1,6202,156.1187459,52.37510204,0.94204645,6406,88.86299374,0.49031544,350.55,0.634222555,2.980781705
5902,0,7674,137.0147872,72.35934387,0.849173861,7906,98.84756075,0.648689772,356.959,0.756824158,1.893532747
5903,1,6778,161.7868341,54.27638128,0.942047033,6917,92.89788821,0.502446257,360.078,0.656928726,2.980796257
5904,1,5965,151.5332855,50.83276327,0.942055844,6078,87.14857362,0.806081081,334.205,0.671111106,2.981016096
5905,1,6272,156.8881232,52.62872564,0.942056639,6514,89.36307081,0.572680789,350.664,0.640963869,2.981035952
5906,1,6700,160.684332,53.90077803,0.942059743,6884,92.36181543,0.491851417,356.92,0.660910875,2.981113406
5907,1,6247,155.8058642,52.26387068,0.942060769,6399,89.18479375,0.460965171,346.94,0.652187727,2.981139018
5908,1,6838,161.8621274,54.29527141,0.942061046,7005,93.30815616,0.481278153,359.585,0.664562493,2.98114593
5909,1,6201,154.5128779,51.82883189,0.942063803,6320,88.85582939,0.480697674,339.488,0.676118376,2.981214746
5910,1,6536,159.6706075,53.55726654,0.942067464,6737,91.22441375,0.494926549,355.778,0.648879014,2.981306139
5911,1,6466,157.7464958,52.91139287,0.942068551,6645,90.73459592,0.540997323,355.925,0.641399441,2.981333268
5912,1,5636,148.561593,49.82945888,0.94207126,5779,84.71114492,0.461815798,334.147,0.634316072,2.981400888
5913,1,6532,158.3825828,53.11952396,0.942080297,6706,91.19649503,0.608873975,350.713,0.66734792,2.981626547
5914,1,6111,153.912549,51.61909258,0.942083161,6240,88.20865523,0.454146849,339.218,0.667366449,2.981698074
5915,1,6644,161.0602278,54.01494474,0.942086105,6836,91.97501582,0.482813749,360.41,0.642755532,2.981771592
5916,1,5332,144.4874432,48.45646846,0.942087198,5541,82.39486181,0.467719298,322.705,0.643411199,2.981798875
5917,1,6529,158.8731704,53.28013509,0.942089094,6732,91.17555038,0.527937252,360.052,0.632886858,2.981846238
5918,1,6418,157.2578871,52.73742644,0.942091364,6536,90.39718689,0.473583235,348.412,0.664390429,2.981902942
5919,1,6304,156.1294576,52.35656307,0.942096921,6496,89.59074779,0.749138443,353.028,0.635634943,2.982041762
5920,1,5080,139.9186049,46.91971371,0.942098678,5215,80.42423072,0.469067405,312.302,0.654521693,2.98208565
5921,1,6893,163.7878833,54.92352618,0.94209957,7082,93.68265678,0.477189339,364.355,0.65248221,2.982107937
5922,1,5139,141.5871327,47.47780794,0.942102255,5318,80.88991297,0.516274864,319.014,0.6345546,2.982175017
5923,1,6444,157.6878332,52.87552349,0.942105107,6571,90.58010613,0.815180266,349.397,0.663326049,2.982246279
5924,1,6601,160.6254903,53.85872591,0.942109197,6784,91.67690132,0.4592,361.429,0.634999823,2.982348497
5925,1,6512,158.7968622,53.24535166,0.942109699,6669,91.05677303,0.677627471,355.782,0.646481813,2.982361038
5926,1,5791,149.7757854,50.2197982,0.942111464,5976,85.86809771,0.628363715,337.431,0.639136281,2.982405162
5927,1,4503,132.9484935,44.57715466,0.942112683,4668,75.71920278,0.519856846,293.799,0.655558095,2.982435611
5928,1,6453,158.2511457,53.06102226,0.942112731,6639,90.64333832,0.780478955,353.193,0.650050885,2.982436804
5929,1,5701,149.2447752,50.03762916,0.942121292,5860,85.19823146,0.58598006,333.974,0.642296549,2.982650812
5930,1,6292,156.336348,52.41421788,0.942123611,6448,89.50543679,0.548752835,349.44,0.647520235,2.982708783
5931,1,6486,158.5544638,53.15736828,0.942124751,6640,90.87481327,0.513051732,352.41,0.656281801,2.982737274
5932,1,6535,159.2166995,53.3791363,0.94212532,6685,91.21743487,0.837820513,355.194,0.650914901,2.982751512
5933,1,5702,148.345573,49.73439123,0.942125515,5886,85.20570335,0.510017889,330.246,0.656994819,2.982756384
5934,1,6689,160.1448598,53.69017879,0.942125617,6888,92.28596488,0.523395931,356.629,0.660903038,2.982758922
5935,1,6785,161.5147778,54.14772363,0.942129437,6956,92.94584612,0.647918258,360.869,0.654727472,2.98285444
5936,1,6283,155.8668085,52.25025883,0.942138538,6450,89.44140014,0.479252479,348.476,0.650176364,2.983082036
5937,1,4939,137.3855322,46.05328865,0.942142701,5045,79.30025291,0.687691451,304.839,0.667894448,2.983186136
5938,1,5520,145.9140378,48.91168217,0.942143833,5689,83.83485127,0.69416499,328.036,0.644623192,2.983214466
5939,1,4763,136.4328159,45.73303647,0.942145022,4883,77.87451413,0.826909722,301.57,0.658133767,2.983244201
5940,1,6351,156.3023759,52.39160158,0.942149168,6484,89.92410327,0.479320755,346.385,0.665171791,2.983347925
5941,1,5687,149.2269329,50.01888108,0.942151732,5866,85.09355611,0.463412647,332.475,0.646509786,2.983412057
5942,1,5633,147.6015383,49.47170086,0.942157443,5748,84.68859637,0.498363266,327.701,0.659164913,2.983554957
5943,1,6327,156.3912209,52.41600488,0.9421614,6498,89.75403389,0.682377049,351.565,0.643274645,2.983653968
5944,1,6925,164.3148155,55.07147545,0.942161827,7117,93.89986074,0.617311464,368.692,0.640180164,2.983664667
5945,1,7203,166.4890817,55.80010819,0.942162021,7341,95.76609233,0.482354517,368.765,0.665616209,2.983669515
5946,1,6760,161.4165852,54.09972827,0.942162668,6946,92.77445404,0.636175419,362.017,0.648184482,2.983685692
5947,1,6246,155.6744909,52.17402451,0.942165425,6402,89.17765525,0.469694691,342.466,0.669232343,2.9837547
5948,1,6851,162.5545025,54.47917267,0.942166903,7044,93.39681002,0.57034632,364.533,0.647873374,2.983791687
5949,1,5896,150.9954345,50.60460023,0.942168363,6016,86.64306294,0.611111111,335.976,0.656373182,2.983828226
5950,1,6141,153.8601107,51.56040797,0.94217821,6289,88.42490624,0.519763013,340.104,0.667153059,2.984074733
5951,1,4828,136.7532976,45.8271218,0.942179728,4936,78.40408486,0.477075099,302.306,0.663870838,2.984112732
5952,1,7369,168.7686636,56.55546676,0.942180275,7561,96.86331713,0.520115754,379.859,0.641761381,2.984126439
5953,1,6272,157.0234348,52.61932092,0.942180828,6452,89.36307081,0.488701886,349.459,0.645391816,2.984140275
5954,1,5828,149.6998042,50.16478297,0.942181668,5949,86.14197622,0.49343832,329.834,0.673191407,2.984161305
5955,1,4914,138.152716,46.29504567,0.942182386,5104,79.09929913,0.774468085,315.126,0.621836976,2.984179279
5956,1,5305,142.7689044,47.84009489,0.942186964,5437,82.1859829,0.573761627,317.575,0.661001795,2.984293923
5957,1,7012,164.5089689,55.12173045,0.942193863,7188,94.48786,0.558903236,366.08,0.657506069,2.984466699
5958,1,6220,154.8163549,51.87206351,0.942198411,6332,88.99185338,0.466966967,347.081,0.648841424,2.984580609
5959,1,5754,149.1464044,49.97221495,0.942198651,5920,85.59334285,0.495607235,332.049,0.655805974,2.984586626
5960,1,5709,148.8727759,49.88015647,0.942199554,5826,85.25798825,0.782054795,329.061,0.662547593,2.98460924
5961,1,6687,160.312808,53.7131412,0.942199606,6830,92.27216718,0.752024292,355.873,0.663515555,2.984610552
5962,1,6864,164.0048365,54.94893027,0.942202279,7122,93.48537979,0.603375527,369.941,0.630263572,2.984677512
5963,1,5806,150.6629567,50.47750478,0.94220535,5937,85.97923468,0.817286036,335.578,0.647887995,2.984754444
5964,1,6507,158.3275429,53.04521268,0.942205808,6683,91.02180902,0.48440408,354.978,0.648914972,2.984765919
5965,1,5823,150.7050857,50.48988021,0.942209454,6010,86.10501651,0.488056324,334.978,0.65211484,2.984857265
5966,1,5966,151.8161538,50.85964577,0.942215237,6130,87.15587831,0.676417234,338.647,0.65373035,2.985002185
5967,1,5131,141.0675625,47.25815251,0.942216819,5283,80.82692685,0.461254944,315.744,0.646757786,2.98504184
5968,1,5978,151.7450046,50.83349935,0.942220652,6133,87.24348685,0.536672951,338.623,0.655138118,2.985137883
5969,1,5321,143.2537693,47.98883058,0.942221062,5472,82.30982698,0.556415351,318.865,0.657641815,2.98514816
5970,1,6592,160.4980745,53.76524725,0.942221689,6805,91.61438249,0.490476191,357.53,0.648040405,2.985163888
5971,1,5653,148.2939013,49.67662717,0.942222515,5767,84.83880684,0.446665613,330.037,0.652174161,2.985184577
5972,1,6633,160.3141896,53.70316214,0.942222766,6783,91.89884602,0.566729323,357.95,0.650541681,2.985190875
5973,1,4083,125.263141,41.95956144,0.942228319,4210,72.10157461,0.483424106,280.982,0.649878613,2.985330084
5974,1,6069,153.5579574,51.43567521,0.942232576,6224,87.90501008,0.453757009,343.83,0.645118457,2.985436795
5975,1,6613,159.9241124,53.56779428,0.942233207,6750,91.76019349,0.477714368,357.69,0.649523382,2.985452632
5976,0,7854,138.5417523,73.04703605,0.84970619,8058,100.0001169,0.65167607,344.959,0.829403379,1.896610181
5977,1,6078,153.6216039,51.45632593,0.942234122,6230,87.97016513,0.468006468,341.299,0.655692971,2.985475569
5978,1,6600,159.5510027,53.44146055,0.942236233,6767,91.66995688,0.491583495,357.232,0.649909806,2.985528484
5979,1,5985,153.1169312,51.2859445,0.94223723,6185,87.29455123,0.476588629,343.149,0.6387171,2.985553501
5980,1,6497,158.8053769,53.19039085,0.942239194,6655,90.95184067,0.482546049,352.008,0.658897202,2.985602745
5981,1,6561,158.8981624,53.22074435,0.942240814,6754,91.39871253,0.696496815,359.694,0.637255386,2.985643368
5982,1,5959,151.5640972,50.76283643,0.942244248,6071,87.10473263,0.784182129,337.579,0.657101419,2.98572948
5983,1,5638,148.6009752,49.76886865,0.942247931,5834,84.72617396,0.481880342,332.422,0.641143759,2.985821844
5984,0,7707,138.4325172,72.95462521,0.849862199,7843,99.0598666,0.810921717,344.558,0.815775292,1.897515295
5985,1,6324,156.5744886,52.43440757,0.942259098,6448,89.73275255,0.472222222,346.923,0.660291245,2.986101986
5986,1,4296,129.4834137,43.36050083,0.942263268,4425,73.95834695,0.710082645,286.436,0.657989459,2.986206598
5987,1,5826,150.6661463,50.45261755,0.942266591,5994,86.12719424,0.68100526,334.966,0.652497557,2.98628998
5988,1,6325,155.9482194,52.22138185,0.942266613,6483,89.73984689,0.743068609,345.717,0.665011143,2.986290555
5989,1,6799,161.5480582,54.09632854,0.942267131,6920,93.04168778,0.468444261,359.197,0.662200499,2.986303554
5990,1,6493,158.9733417,53.23402195,0.942267425,6643,90.92383826,0.573383963,354.633,0.648779285,2.986310932
5991,0,7110,131.6199571,69.35895275,0.84988773,7227,95.14585205,0.763694952,324.886,0.846481499,1.897663559
5992,1,6941,163.5039886,54.7501959,0.942269522,7071,94.00827453,0.593045113,362.829,0.662564137,2.986363536
5993,1,6970,164.6856796,55.14588038,0.942269546,7204,94.20445651,0.472862958,369.316,0.642164652,2.986364139
5994,1,6899,162.7646629,54.50230087,0.942270237,7034,93.72342087,0.658804431,361.241,0.664357646,2.986381499
5995,1,5885,150.9538547,50.54734233,0.9422704,6024,86.56220146,0.822846756,339.796,0.640500992,2.986385589
5996,1,6521,158.5717574,53.09752201,0.942271963,6696,91.11967445,0.52126299,350.658,0.666433103,2.986424816
5997,1,6414,158.0882035,52.93374869,0.942276135,6608,90.36901261,0.795781638,351.936,0.650745888,2.986529529
5998,1,6677,161.9083538,54.21033701,0.942281707,6955,92.20314767,0.476928571,363.063,0.636542282,2.986669383
5999,1,6331,156.6836106,52.46069946,0.942282349,6498,89.78240116,0.574188282,352.458,0.640423755,2.986685504
6000,1,6866,163.6315134,54.78686505,0.942282624,7086,93.49899847,0.541311889,364.649,0.648878836,2.986692399
6001,0,9010,148.253744,78.09820684,0.849997069,9184,107.1069013,0.640096618,367.19,0.839755708,1.898298949
6002,1,6678,160.5638833,53.75909444,0.942284109,6795,92.21005195,0.769354839,354.392,0.668172288,2.986729687
6003,1,6133,154.6543667,51.77981995,0.942285679,6318,88.36729105,0.556533575,346.297,0.642666068,2.986769109
6004,1,5857,151.2731467,50.6424169,0.942298214,6052,86.35603056,0.512692577,338.177,0.643571723,2.987083871
6005,1,5869,150.7876658,50.47804432,0.942302563,6029,86.44444972,0.503387941,334.093,0.660753118,2.987193102
6006,1,6129,154.2724478,51.6435943,0.942304921,6259,88.33846936,0.48735687,341.845,0.659084383,2.987252339
6007,1,6368,157.6400068,52.76826348,0.942310872,6538,90.04437473,0.64032177,353.781,0.639357713,2.987401829
6008,1,5996,152.9002671,51.18152565,0.942311248,6154,87.37473497,0.48558471,337.567,0.661228433,2.98741128
6009,1,5609,147.7671894,49.46092556,0.942316931,5761,84.50799138,0.473013999,330.151,0.646651173,2.987554069
6010,1,6170,154.4938695,51.71216989,0.942317675,6315,88.63344736,0.523502461,343.271,0.657992279,2.987572749
6011,1,5590,147.8941582,49.50040972,0.942324173,5803,84.36473822,0.465833333,331.141,0.640613018,2.987736042
6012,1,6483,158.657036,53.10183753,0.942326242,6669,90.85379446,0.477885891,355.919,0.64310745,2.987788058
6013,1,5536,146.7748641,49.12362852,0.94232938,5681,83.95626314,0.590695689,330.799,0.635737119,2.98786691
6014,1,5462,145.3987295,48.66281603,0.942329961,5620,83.39325149,0.465643649,326.214,0.644995031,2.987881535
6015,1,6140,155.7803009,52.13700199,0.942330813,6373,88.4177064,0.802614379,348.347,0.635849136,2.987902928
6016,0,8374,144.111847,75.88318277,0.850139479,8492,103.2574837,0.640998163,359.134,0.815886553,1.899127603
6017,0,7853,139.8293683,73.54952934,0.850487745,7994,99.99375053,0.705000449,348.382,0.813081436,1.901159254
6018,1,5530,146.2398181,48.94319427,0.942332686,5698,83.91075427,0.762758621,326.845,0.650505996,2.987950016
6019,1,5968,152.0092158,50.87281457,0.942335648,6112,87.17048585,0.47425302,338.405,0.65488514,2.98802449
6020,1,5655,147.8893178,49.49320922,0.942337574,5749,84.85381326,0.84139265,326.232,0.667712269,2.988072912
6021,1,6396,156.8415521,52.48809871,0.942340065,6536,90.24211948,0.477598566,348.146,0.66312515,2.98813552
6022,1,4773,136.0479334,45.52846649,0.942342428,4900,77.95622071,0.463578089,307.936,0.632528896,2.988194944
